sandiegoreader.com,San Diego Reader ,left center,none,none
sfexaminer.com,San Francisco Examiner ,left center,none,none
sfglobe.com,San Francisco Globe ,left center,none,none
sanluisobispo.com,San Luis Obispo Tribune ,left center,none,none
independent.com,Santa Barbara Independent ,left center,none,none
sapiens.org,Sapiens ,left center,none,none
saudigazette.com.sa,Saudi Gazette ,left center,none,none
sciencing.com,Sciencing ,left center,none,none
scoopwhoop.com,ScoopWhoop ,left center,none,none
scroll.in,Scroll.in ,left center,none,none
seattlepi.com,Seattle Post-Intelligencer ,left center,none,none
sentencingproject.org,Sentencing Project ,left center,none,none
shameproject.com,Shame Project ,left center,none,none
sojo.net,Sojourners ,left center,none,none
sootoday.com,SooToday.com ,left center,none,none
sbs.com.au,Special Broadcasting Service ,left center,none,none
spiegel.de,Spiegel Online ,left center,none,none
news-leader.com,Springfield News-Leader ,left center,none,none
St. Louis Post-Dispatch,St. Louis Post-Dispatch,left center,none,none
twincities.com,St. Paul Pioneer Press ,left center,none,none
stamfordadvocate.com,Stamford Advocate ,left center,none,none
nj.com,Star Ledger ,left center,none,none
statnews.com,STAT ,left center,none,none
stepfeed.com,Stepfeed ,left center,none,none
stopfake.org,Stop Fake ,left center,none,none
stuff.co.nz,Stuff ,left center,none,none
swissinfo.ch,SWI – Swissinfo.ch ,left center,none,none
SOHR,Syrian Observatory for Human Rights ,left center,none,none
tabletmag.com,Tablet Magazine ,left center,none,none
taiwannews.com.tw,Taiwan News ,left center,none,none
tampabay.com,Tampa Bay Times ,left center,none,none
tarbell.org,Tarbell ,left center,none,none
taxjustice.net,Tax Justice Network ,left center,none,none
taxpolicycenter.org,Tax Policy Center ,left center,none,none
techdirt.com,Techdirt ,left center,none,none
texasmonthly.com,Texas Monthly ,left center,none,none
theage.com.au,The Age ,left center,none,none
asahi.com,The Asahi Shimbun ,left center,none,none
The Asbury Park Press,The Asbury Park Press,left center,none,none
theautomaticearth.com,The Automatic Earth ,left center,none,none
thebaffler.com,The Baffler ,left center,none,none
The Bipartisan Press,The Bipartisan Press,left center,none,none
The Brownsville Herald,The Brownsville Herald,left center,none,none
budapestbeacon.com,The Budapest Beacon ,left center,none,none
CEPR,The Center for Economic Policy and Research ,left center,none,none
tcf.org,The Century Foundation ,left center,none,none
chinapost.nownews.com,The China Post ,left center,none,none
thechristianleft.org,The Christian Left ,left center,none,none
chronicle.com,The Chronicle of Higher Education ,left center,none,none
thecitizen.org.au,The Citizen ,left center,none,none
thecity.nyc,The City ,left center,none,none
coloradoan.com,The Coloradoan ,left center,none,none
canadians.org,The Council of Canadians ,left center,none,none
dailyclimate.org,The Daily Climate ,left center,none,none
dailyhive.com,The Daily Hive ,left center,none,none
dailytarheel.com,The Daily Tarheel ,left center,none,none
dominionpost.com,The Dominion Post ,left center,none,none
ecfr.eu,The European Council on Foreign Relations ,left center,none,none
lehighvalleylive.com,The Express-Times ,left center,none,none
forward.com,The Forward ,left center,none,none
readfrontier.org,The Frontier ,left center,none,none
heraldnet.com,The Herald ,left center,none,none
thehilltalk.com,The Hill Talk ,left center,none,none
newsite.thehindu.com,The Hindu ,left center,none,none
thehumanist.com,The Humanist Magazine ,left center,none,none
indianexpress.com,The Indian Express ,left center,none,none
irishtimes.com,The Irish Times ,left center,none,none
irrawaddy.com,The Irrawaddy ,left center,none,none
thejakartapost.com,The Jakarta Post ,left center,none,none
thejournal.ie,TheJournal.ie ,left center,none,none
lohud.com,The Journal News ,left center,none,none
koreatimes.co.kr,The Korea Times ,left center,none,none
lincolnproject.us,The Lincoln Project ,left center,none,none
thelist.com,The List ,left center,none,none
thelocal.no,The Local ,left center,none,none
mauinews.com,The Maui News ,left center,none,none
themoderatevoice.com,The Moderate Voice ,left center,none,none
fool.com,The Motley Fool ,left center,none,none
alaraby.co.uk,The New Arab ,left center,none,none
thenewtropic.com,The New Tropic ,left center,none,none
thenewstribune.com,The News Tribune ,left center,none,none
newstimes.com,The News-Times ,left center,none,none
thenextweb.com,The Next Web ,left center,none,none
UK,The Observer ,left center,none,none
theodysseyonline.com,The Odyssey Online ,left center,none,none
theolympian.com,The Olympian ,left center,none,none
palmbeachpost.com,The Palm Beach Post ,left center,none,none
pennlive.com,The Patriot-News ,left center,none,none
cleveland.com,The Plain Dealer ,left center,none,none
pressdemocrat.com,The Press Democrat ,left center,none,none
pulsegulfcoast.com,The Pulse ,left center,none,none
northjersey.com,The Record ,left center,none,none
theringer.com,The Ringer ,left center,none,none
The Santa Fe New Mexican,The Santa Fe New Mexican,left center,none,none
thesaturdaypaper.com.au,The Saturday Paper ,left center,none,none
theskimm.com,The Skimm ,left center,none,none
thestate.com,The State ,left center,none,none
statepress.com,The State Press ,left center,none,none
thesunmagazine.org,The Sun Magazine ,left center,none,none
smh.com.au,The Sydney Morning Herald ,left center,none,none
thetab.com,The Tab ,left center,none,none
thetrace.org,The Trace ,left center,none,none
thetyee.ca,The Tyee ,left center,none,none
thevarsity.ca,The Varsity ,left center,none,none
pilotonline.com,The Virginian-Pilot ,left center,none,none
theweek.co.uk,The Week UK ,left center,none,none
wilderness.org,The Wilderness Society ,left center,none,none
thewire.in,The Wire – India ,left center,none,none
thewrap.com,TheWrap ,left center,none,none
news.trust.org,Thomson Reuters Foundation ,left center,none,none
thrillist.com,Thrillist ,left center,none,none
Timeline,Timeline,left center,none,none
Times Colonist,Times Colonist,left center,none,none
timesheadline.com,Times Headline ,left center,none,none
timesofisrael.com,Times of Israel ,left center,none,none
nola.com,Times-Picayune ,left center,none,none
tmz.com,TMZ ,left center,none,none
Today.com,Today.com,left center,none,none
tomdispatch.com,Tomdispatch.com ,left center,none,none
thestar.com,Toronto Star ,left center,none,none
typemediacenter.org,Type Media Center ,left center,none,none
uawire.org,UAWire ,left center,none,none
ucsusa.org,Union of Concerned Scientists ,left center,none,none
uft.org,United Federation of Teachers ,left center,none,none
universitybusiness.com,University Business ,left center,none,none
pravda.com.ua,Ukrayinska Pravda ,left center,none,none
upr.org,Utah Public Radio ,left center,none,none
uticaod.com,Utica Observer-Dispatch ,left center,none,none
vibe.com,Vibe ,left center,none,none
victoriaadvocate.com,Victoria Advocate ,left center,none,none
voiceofsandiego.org,Voice of San Diego ,left center,none,none
votevets.org,Vote Vets ,left center,none,none
vulture.com,Vulture ,left center,none,none
walesonline.co.uk,WalesOnline ,left center,none,none
WAMU.org,WAMU-FM ,left center,none,none
washingtonblade.com,Washington Blade ,left center,none,none
westernmassnews.com,Western Mass News ,left center,none,none
wikileaks.org,Wikileaks ,left center,none,none
wingsoverscotland.com,Wings Over Scotland ,left center,none,none
wishtv.com,WISH-TV ,left center,none,none
wnyc.org,WNYC ,left center,none,none
wilsoncenter.org,Woodrow Wilson International Center ,left center,none,none
worldpolicy.org,World Policy Institute ,left center,none,none
worldcrunch.com,WorldCrunch ,left center,none,none
wri.org,World Resources Institute ,left center,none,none
NBCWashington.com,WRC-TV ,left center,none,none
wsvn.com,WSVN ,left center,none,none
news.cn,Xinhua News Agency ,left center,none,none
yaleglobal.yale.edu,YaleGlobal Online ,left center,none,none
ynetnews.com,YnetNews ,left center,none,none
ydr.com,York Daily Record ,left center,none,none
yorkdispatch.com,York Dispatch ,left center,none,none
youthradio.org,Youth Radio ,left center,none,none
7news.com.au,7NEWS ,right center,none,none
9news.com.au,9 News ,right center,none,none
abc.es,ABC ,right center,none,none
theadvocates.org,Advocates for Self-Government ,right center,none,none
english.ahram.org.eg,Ahram Online ,right center,none,none
al.com,Al.com ,right center,none,none
abqjournal.com,Albuquerque Journal ,right center,none,none
Aleteia,Aleteia,right center,none,none
americanactionforum.org,American Action Forum ,right center,none,none
americanaffairsjournal.org,American Affairs Journal ,right center,none,none
acsh.org,American Council on Science and Health ,right center,none,none
americanfirearms.org,American Firearms Institute ,right center,none,none
aier.org,American Institute for Economic Research ,right center,none,none
americasquarterly.org,Americas Quarterly ,right center,none,none
Angus Reid Institute,Angus Reid Institute,right center,none,none
antiwar.com,Anti-War ,right center,none,none
arcamax.com,ArcaMax ,right center,none,none
Argus Leader,Argus Leader,right center,none,none
israelnationalnews.com,Arutz Sheva ,right center,none,none
Asharq Al-Awsat,Asharq Al-Awsat,right center,none,none
aninews.in,Asian News International ,right center,none,none
atlanticcouncil.org,Atlantic Council ,right center,none,none
Barron’s,Barron’s,right center,none,none
beinglibertarian.com,Being Libertarian ,right center,none,none
berlingske.dk,Berlingske ,right center,none,none
bild.de,Bild ,right center,none,none
billingsgazette.com,Billings Gazette ,right center,none,none
bipartisanpolicy.org,Bipartisan Policy Center ,right center,none,none
breakingdefense.com,Breaking Defense ,right center,none,none
thebreakthrough.org,Breakthrough Institute ,right center,none,none
bt.dk,B.T. Denmark ,right center,none,none
Buenos Aires Times,Buenos Aires Times,right center,none,none
businesslive.co.za,BusinessLIVE ,right center,none,none
calgaryherald.com,Calgary Herald ,right center,none,none
californiaglobe.com,California Globe ,right center,none,none
capoliticalreview.com,California Political Review ,right center,none,none
campaignforliberty.org,Campaign for Liberty ,right center,none,none
cjnews.com,Canadian Jewish News ,right center,none,none
taxpayer.com,Canadian Taxpayers Federation ,right center,none,none
capitalismmagazine.com,Capitalism Magazine ,right center,none,none
ccn.com,CCN ,right center,none,none
cftni.org,Center for the National Interest ,right center,none,none
checkyourfact.com,Check Your Fact ,right center,none,none
chinadigitaltimes.net,China Digital Times ,right center,none,none
gazette.com,Colorado Springs Gazette ,right center,none,none
columbiadailyherald.com,Columbia Daily Herald ,right center,none,none
crfb.org,Committee for a Responsible Federal Buddget ,right center,none,none
dailyherald.com,Daily Herald ,right center,none,none
mininggazette.com,Daily Mining Gazette ,right center,none,none
dailyo.in,DailyO ,right center,none,none
volkskrant.nl,de Volkskrant ,right center,none,none
deccanchronicle.com,Deccan Chronicle ,right center,none,none
denvergazette.com,Denver Gazette ,right center,none,none
deseretnews.com,Deseret News ,right center,none,none
Deutschland.de,Deutschland.de,right center,none,none
diepresse.com,Die Presse ,right center,none,none
welt.de,Die Welt ,right center,none,none
downsizinggovernment.org,Downsizing the Federal Government ,right center,none,none
ecuavisa.com,Ecuavisa ,right center,none,none
edmontonexaminer.com,Edmonton Examiner ,right center,none,none
edmontonjournal.com,Edmonton Journal ,right center,none,none
edmontonsun.com,Edmonton Sun ,right center,none,none
elmundo.es,El Mundo ,right center,none,none
entrepreneur.com,Entrepreneur Magazine ,right center,none,none
eppc.org,Ethics and Public Policy Center ,right center,none,none
ekirikas.com,Ethnikos Kyrix ,right center,none,none
expressen.se,Expressen ,right center,none,none
faithfamilyamerica.com,Faith Family America ,right center,none,none
longwarjournal.org,FDD’s Long War Journal ,right center,none,none
financialexpress.com,Financial Express ,right center,none,none
financialpost.com,Financial Post ,right center,none,none
Firearms News,Firearms News,right center,none,none
firstpost.com,First Post ,right center,none,none
fitchratings.com,Fitch Ratings ,right center,none,none
fitsnews.com,FitsNews ,right center,none,none
fpri.org,Foreign Policy Research Institute ,right center,none,none
Fort Bend Herald,Fort Bend Herald,right center,none,none
fortnightlyreview.co.uk,Fortnightly Review ,right center,none,none
fee.org,Foundation for Economic Education ,right center,none,none
foxbusiness.com,Fox Business ,right center,none,none
franklinnews.org,Franklin News Foundation ,right center,none,none
fraserinstitute.org,Fraser Institute ,right center,none,none
freedomalliance.org,Freedom Alliance ,right center,none,none
gp.se,Göteborgs-Posten ,right center,none,none
mlive.com,Grand Rapids Press ,right center,none,none
Greeley Tribune,Greeley Tribune,right center,none,none
guns.com,Guns.com ,right center,none,none
heraldsun.com.au,Herald Sun ,right center,none,none
heterodoxacademy.org,Heterodox Academy ,right center,none,none
hln.be,Het Laatste Nieuws ,right center,none,none
hidesertstar.com,Hi-Desert Star ,right center,none,none
hpenews.com,High Point Enterprise ,right center,none,none
thehindubusinessline.com,Hindu Business Line ,right center,none,none
honestreporting.com,Honest Reporting ,right center,none,none
hoover.org,Hoover Institution ,right center,none,none
humanprogress.org,Human Progress ,right center,none,none
idahostatejournal.com,Idaho State Journal ,right center,none,none
iefimerida.gr,iefimerida.gr,right center,none,none
ilgiornale.it,Il Giornale ,right center,none,none
inhomelandsecurity.com,In Homeland Security ,right center,none,none
India.com,India.com,right center,none,none
indiatimes.com,India Times ,right center,none,none
indiatoday.in,India Today ,right center,none,none
inforum.com,Inforum ,right center,none,none
insidesources.com,InsideSources ,right center,none,none
theihs.org,Institute for Humane Studies ,right center,none,none
independent.ie,Irish Independent ,right center,none,none
itv.com,ITV News ,right center,none,none
jewishbreakingnews.com,Jewish Breaking News ,right center,none,none
jewishjournal.com,Jewish Journal ,right center,none,none
jns.org,Jewish News Syndicate ,right center,none,none
justfactsdaily.com,Just Facts Daily ,right center,none,none
wwmt.com,Kalamazoo News – WWMT ,right center,none,none
knewz.com,Knewz ,right center,none,none
kutv.com,KUTV Salt Lake City ,right center,none,none
lmtonline.com,Laredo Morning Times ,right center,none,none
reviewjournal.com,Las Vegas Review Journal ,right center,none,none
learnliberty.org,Learn Liberty ,right center,none,none
leicestermercury.co.uk,Leicester Mercury ,right center,none,none
lexingtoninstitute.org,Lexington Institute ,right center,none,none
libertarianism.org,Libertarianism.org ,right center,none,none
listverse.com,ListVerse ,right center,none,none
lbc.co.uk,London Broadcasting Company ,right center,none,none
standard.co.uk,London Evening Standard ,right center,none,none
lfpress.com,London Free Press ,right center,none,none
Lubbock Avalanche Journal,Lubbock Avalanche Journal,right center,none,none
lynx.media,Lynx Media ,right center,none,none
mackinac.org,Mackinac Center for Public Policy ,right center,none,none
Malaysia Today,Malaysia Today,right center,none,none
manilatimes.net,Manila Times ,right center,none,none
marginalrevolution.com,Marginal Revolution ,right center,none,none
metabunk.org,Metabunk ,right center,none,none
montrealgazette.com,Montreal Gazette ,right center,none,none
mtdemocrat.com,Mountain Democrat ,right center,none,none
mynorthwest.com,MyNorthwest ,right center,none,none
nationalaffairs.com,National Affairs ,right center,none,none
nationalpost.com,National Post ,right center,none,none
nos.nl,Netherlands Radio and Television Association ,right center,none,none
.news.com.au,News.com.au ,right center,none,none
news-gazette.com,News-Gazette ,right center,none,none
nhk.or.jp,NHK-Nippon Hoso Kyokai ,right center,none,none
Nikkei Asian Review,Nikkei Asian Review,right center,none,none
NJ1015.com,NJ1015.com,right center,none,none
nwaonline.com,Northwest Arkansas Democrat-Gazette ,right center,none,none
Odessa American,Odessa American,right center,none,none
Omaha World Herald,Omaha World Herald,right center,none,none
opendoorsusa.org,Open Doors ,right center,none,none
ottawacitizen.com,Ottawa Citizen ,right center,none,none
ottawasun.com,Ottawa Sun ,right center,none,none
peninsuladailynews.com,Peninsula Daily News ,right center,none,none
triblive.com,Pittsburgh Tribune Review ,right center,none,none
policyed.org,PolicyEd.org ,right center,none,none
politisite.com,Politisite ,right center,none,none
Post-Bulletin,Post-Bulletin,right center,none,none
rstreet.org,R Street Institute ,right center,none,none
realcleardefense.com,Real Clear Defense ,right center,none,none
realclearinvestigations.com,Real Clear Investigations ,right center,none,none
realclearpolicy.com,Real Clear Policy ,right center,none,none
realclearreligion.org,RealClearReligion ,right center,none,none
valleynewslive.com,Red River Valley News ,right center,none,none
leaderpost.com,Regina Leader-Post ,right center,none,none
Regulation Magazine,Regulation Magazine,right center,none,none
remingtonresearchgroup.com,Remington Research Group ,right center,none,none
republicworld.com,Republic World ,right center,none,none
Richmond Times-Dispatch,Richmond Times-Dispatch,right center,none,none
srnnews.com,Salem Radio Network News ,right center,none,none
thestarphoenix.com,Saskatoon StarPhoenix ,right center,none,none
savannahnow.com,Savannah Morning News ,right center,none,none
scoperatings.com,Scope Ratings ,right center,none,none
sofrep.com,SOFREP ,right center,none,none
studentnewsdaily.com,Student Daily News ,right center,none,none
taxfoundation.org,Tax Foundation ,right center,none,none
tharawat-magazine.com,Tharawat Magazine ,right center,none,none
algemeiner.com,The Algemeiner Journal ,right center,none,none
the-american-interest.com,The American Interest ,right center,none,none
chronicle.augusta.com,The Augusta Chronicle ,right center,none,none
theaustralian.com.au,The Australian ,right center,none,none
thebrunswicknews.com,The Brunswick News ,right center,none,none
thechronicleherald.ca,The Chronicle Herald ,right center,none,none
The Citizen,The Citizen,right center,none,none
couriermail.com.au,The Courier Mail ,right center,none,none
Dalton,The Daily Citizen ,right center,none,none
durangoherald.com,The Durango Herald ,right center,none,none
theecjournal.com,The EC Journal ,right center,none,none
The Elkhart Truth,The Elkhart Truth,right center,none,none
thegazette.com,The Gazette ,right center,none,none
thejacknews.com,The Jack News ,right center,none,none
the-japan-news.com,The Japan News ,right center,none,none
The Jerusalem Report,The Jerusalem Report,right center,none,none
jewishpress.com,The Jewish Press ,right center,none,none
journal-news.net,The Journal ,right center,none,none
theledger.com,The Ledger ,right center,none,none
nation.com.pk,The Nation Pakistan ,right center,none,none
thenewatlantis.com,The New Atlantis ,right center,none,none
international.thenewslens.com,The News Lens ,right center,none,none
theobjectivestandard.com,The Objective Standard ,right center,none,none
oklahoman.com,The Oklahoman ,right center,none,none
post-journal.com,The Post-Journal ,right center,none,none
thequint.com,The Quint ,right center,none,none
thesorrentino.com,The Sorrentino ,right center,none,none
spectator.co.uk,The Spectator ,right center,none,none
standardmedia.co.ke,The Standard ,right center,none,none
straitstimes.com,The Straits Times ,right center,none,none
thestreet.com,TheStreet ,right center,none,none
theitem.com,The Sumter Item ,right center,none,none
thetimesherald.com,The Times Herald ,right center,none,none
timesofindia.indiatimes.com,The Times of India ,right center,none,none
thetimes.co.uk,The Times UK and Sunday Times ,right center,none,none
washingtoninstitute.org,The Washington Institute for Near East Policy ,right center,none,none
thewest.com.au,The West Australian ,right center,none,none
The Winchester Star,The Winchester Star,right center,none,none
yomiuri.co.jp,The Yomiuri Shimbun ,right center,none,none
tnonline.com,Times News ,right center,none,none
timeslive.co.za,Times of South Africa ,right center,none,none
toledoblade.com,Toledo Blade ,right center,none,none
cjonline.com,Topeka Capital-Journal ,right center,none,none
tovima.gr,To Vima ,right center,none,none
TRIBUNnews.com,TRIBUNnews.com,right center,none,none
Tulsa World,Tulsa World,right center,none,none
valuewalk.com,ValueWalk ,right center,none,none
vancouversun.com,Vancouver Sun ,right center,none,none
Watchdog.org,Watchdog.org,right center,none,none
rep-am.com,Waterbury Republican-American ,right center,none,none
wctrib.com,West Central Tribune ,right center,none,none
kansas.com,Wichita Eagle ,right center,none,none
sungazette.com,Williamsport Sun-Gazette ,right center,none,none
news-herald.com,Willoughby News-Herald ,right center,none,none
windsorstar.com,Windsor Star ,right center,none,none
wlos.com,WLOS ,right center,none,none
cbs12.com,WPEC – CBS12.com ,right center,none,none
yankeeinstitute.org,Yankee Institute for Public Policy ,right center,none,none
zebrafactcheck.com,Zebra Fact Check ,right center,none,none
2ndvote.com,2ndVote ,right,none,none
Abort73,Abort73,right,none,none
academia.org,Accuracy in Academia ,right,none,none
acting-man.com,Acting Man ,right,none,none
ac2news.com,Against Crony Capitalism ,right,none,none
albertapressleader.ca,Alberta Press Leader ,right,none,none
altnewsmedia.net,AltNewsMedia.net ,right,none,none
amac.us,AMAC ,right,none,none
America First Action SuperPAC,America First Action SuperPAC,right,none,none
americarisingpac.org,America Rising PAC ,right,none,none
aclj.org,American Center for Law & Justice ,right,none,none
americanconsequences.com,American Consequences ,right,none,none
americansforprosperity.org,American for Prosperity ,right,none,none
afpc.org,American Foreign Policy council ,right,none,none
alec.org,American Legislative Exchange Council ,right,none,none
americanlibertyreport.com,American Liberty Report ,right,none,none
amimagazine.org,Ami Magazine ,right,none,none
ammoland.com,Ammoland ,right,none,none
aa.com.tr,Anadolu Agency ,right,none,none
arizonadailyindependent.com,Arizona Daily Independent ,right,none,none
armstrongeconomics.com,Armstrong Economics ,right,none,none
AsianNews.it,AsianNews.it,right,none,none
aina.org,Assyrian International News Agency ,right,none,none
axiomnewsnetwork.com,Axiom News Network ,right,none,none
Badger Institute,Badger Institute,right,none,none
bearingarms.com,Bearing Arms ,right,none,none
beliefnet.com,Beliefnet ,right,none,none
blabber.buzz,Blabber Buzz ,right,none,none
bluelivesmatter.blue,Blue Lives Matter ,right,none,none
boundingintocomics.com,Bounding Into Comics ,right,none,none
brexitcentral.com,BrexitCentral ,right,none,none
buzzsawpolitics.com,Buzzsaw Politics ,right,none,none
c2cjournal.ca,C2C Journal ,right,none,none
calgarysun.com,Calgary Sun ,right,none,none
ca-political.com,Cambridge Analytica ,right,none,none
campaignlifecoalition.com,Campign Life Coalition ,right,none,none
campusreform.org,Campus Reform ,right,none,none
Center for Freedom and Prosperity,Center for Freedom and Prosperity,right,none,none
americanexperiment.org,Center of the American Experiment ,right,none,none
chicksontheright.com,Chicks on the Right ,right,none,none
cc.org,Christian Coalition of America ,right,none,none
christianheadlines.com,Christian Headlines ,right,none,none
christiannewsalerts.com,Christian News Alert ,right,none,none
christiantoday.com,Christian Today ,right,none,none
chroniclesmagazine.org,Chronicles Magazine ,right,none,none
citizenfreepress.com,Citizen Free Press ,right,none,none
CAGW.org,Citizens Against Government Waste ,right,none,none
citizensunited.org,Citizens United ,right,none,none
nccivitas.org,Civitas Institute ,right,none,none
claremont.org,Claremont Institute ,right,none,none
colddeadhands.us,Cold Dead Hands ,right,none,none
commdiginews.com,Communities Digital News ,right,none,none
conservativebase.com,Conservative Base ,right,none,none
conservativehq.com,Conservative HQ ,right,none,none
conservativeinstitute.org,Conservative Institute ,right,none,none
conservativeopinion.com,Conservative Opinion ,right,none,none
conservativereview.com,Conservative Review ,right,none,none
conservativetoday.com,Conservative Today ,right,none,none
cowgernation.com,Cowger Nation ,right,none,none
crimeresearch.org,Crime Prevention Research Center ,right,none,none
crisismagazine.com,Crisis Magazine ,right,none,none
express.co.uk,Daily Express ,right,none,none
thedailyliberator.com,Daily Liberator ,right,none,none
dailysurge.com,Daily Surge ,right,none,none
dcstatesman.com,DC Statesman ,right,none,none
dailytorch.com,Daily Torch ,right,none,none
dcwhispers.com,DC Whispers ,right,none,none
telegraaf.nl,De Telegraaf ,right,none,none
disrn.com,Disrn ,right,none,none
dmlnews.com,DML News ,right,none,none
DonaldJTrump.com,DonaldJTrump.com,right,none,none
eagleactionreport.com,Eagle PAC ,right,none,none
Eagle Pass News Leader,Eagle Pass News Leader,right,none,none
economicpolicyjournal.com,EconomicPolicyJournal.com ,right,none,none
egypttoday.com,Egypt Today ,right,none,none
energycitizens.org,Energy Citizens ,right,none,none
erlc.com,Ethics & Religious Liberty Commission ,right,none,none
factsandlogic.org,Facts and Logic about the Middle East ,right,none,none
faithwire.com,FaithWire ,right,none,none
fakehatecrimes.org,Fake Hate Crimes ,right,none,none
farleftwatch.com,Far Left Watch ,right,none,none
federalistpress.com,Federalist Press ,right,none,none
fedsoc.org,Federalist Society ,right,none,none
firstinfreedomdaily.com,First in Freedom Daily ,right,none,none
firstthings.com,First Things Magazine ,right,none,none
defenddemocracy.org,Foundation for Defense of Democracies ,right,none,none
freerepublic.com,Free Republic ,right,none,none
freewestmedia.com,Free West Media ,right,none,none
freedomcrossroads.com,Freedom Cross Roads ,right,none,none
freedomworks.org,FreedomWorks ,right,none,none
ff.org,Frontiers of Freedom ,right,none,none
futureinamerica.com,Future in America ,right,none,none
getreligion.org,Get Religion ,right,none,none
gopusa.com,GOPUSA ,right,none,none
g-a-i.org,Government Accountablity Institute ,right,none,none
news.grabien.com,Grabien News ,right,none,none
greatamericanpolitics.com,Great American Politics ,right,none,none
order-order.com,Guido Fawkes ,right,none,none
hermancain.com,HermanCain.com ,right,none,none
hudson.org,Hudson Institute ,right,none,none
humanevents.com,Human Events ,right,none,none
hurriyet.com.tr,Hurriyet ,right,none,none
hurriyetdailynews.com,Hurriyet Daily News ,right,none,none
ibleedredwhiteblue.com,I Bleed Red White and Blue ,right,none,none
illinoispolicy.org,Illinois Policy Institute ,right,none,none
imprimis.hillsdale.edu,Imprimis ,right,none,none
iwf.org,Independent Women’s Forum ,right,none,none
influencewatch.org,Influence Watch ,right,none,none
ifstudies.org,Institute for Family Studies ,right,none,none
intellectualtakeout.org,Intellectual Takeout ,right,none,none
ipatriot.com,iPatriot ,right,none,none
israelhayom.com,Israel Hayom ,right,none,none
issuesinsights.com,Issues & Insights ,right,none,none
jewishpolicycenter.org,Jewish Policy Center ,right,none,none
jewishworldreview.com,Jewish World Review ,right,none,none
judicialnetwork.com,Judicial Crisis Network ,right,none,none
kansaspolicy.org,Kansas Policy Institute ,right,none,none
lawenforcementtoday.com,Law Enforcement Today ,right,none,none
legalinsurrection.com,Legal Insurrection ,right,none,none
libertyheadlines.com,Liberty Headlines ,right,none,none
libertynation.com,Liberty Nation ,right,none,none
fightpp.org,Life Decisions International ,right,none,none
lifezette.com,Lifezette ,right,none,none
loneconservative.com,Lone Conservative ,right,none,none
lozierinstitute.org,Lozier Institute ,right,none,none
mediacircus.com,Media Circus ,right,none,none
mediaequalizer.com,Media Equalizer ,right,none,none
mercatornet.com,Mercatornet ,right,none,none
milliyet.com.tr,Milliyet ,right,none,none
theminnesotasun.com,Minnesota Sun ,right,none,none
nationalcenter.org,National Center for Public Policy Research ,right,none,none
NFRW.org,National Federation of Republican Women ,right,none,none
newbostonpost.com,New Boston Post ,right,none,none
noqreport.com,NOQ Report ,right,none,none
notthebee.com,Not the Bee ,right,none,none
nraila.org,NRA – Institute for Legislative Action ,right,none,none
ntknetwork.com,NTK Network ,right,none,none
numbersusa.com,Numbers USA ,right,none,none
offgridsurvival.com,Offgrid Survival ,right,none,none
oneangrygamer.net,One Angry Gamer ,right,none,none
onenewsnow.com,OneNewsNow ,right,none,none
ontarioproud.ca,Ontario Proud ,right,none,none
opslens.com,OpsLens ,right,none,none
panampost.com,PanAm Post ,right,none,none
pantsonfirenews.com,Pants of Fire News ,right,none,none
patriotnewsalerts.com,Patriot News Alerts ,right,none,none
patriotnewsdaily.com,Patriot News Daily ,right,none,none
patriotretort.com,PatriotRetort.com ,right,none,none
pluralist.com,Pluralist ,right,none,none
politicalite.com,Politicalite ,right,none,none
politichicks.com,Politichicks ,right,none,none
politifeed.net,Politifeed ,right,none,none
populistwire.com,Populist Wire ,right,none,none
powerlineblog.com,Powerline ,right,none,none
conservativesus.party,Proud Conservative ,right,none,none
publicinterestlegal.org,Public Interest Legal Foundation ,right,none,none
quadrant.org.au,Quadrant Magazine ,right,none,none
rd.com,Reader’s Digest ,right,none,none
redalertpolitics.com,Red Alert Politics ,right,none,none
Regated News,Regated News,right,none,none
renewedright.com,RenewedRight.com ,right,none,none
restoreamericanglory.com,Restore American Glory ,right,none,none
ricochet.com,Richochet ,right,none,none
rightandfree.com,Right & Free ,right,none,none
ronpaullibertyreport.com,Ron Paul Liberty Report ,right,none,none
sabah.com.tr,Sabah ,right,none,none
savejersey.com,Save Jersey ,right,none,none
sentinelksmo.org,Sentinel KSMO ,right,none,none
SharylAttkisson.com,SharylAttkisson.com,right,none,none
sbgi.net,Sinclair Broadcast Group ,right,none,none
skynews.com.au,Sky News Australia ,right,none,none
sonorannews.com,Sonoran News ,right,none,none
southernpatriotnews.com,Southern Patriot News ,right,none,none
standpointmag.co.uk,StandPoint ,right,none,none
starpolitical.com,Star Political ,right,none,none
tenthamendmentcenter.com,Tenth Amendment Center ,right,none,none
adelaidenow.com.au,The Advertiser ,right,none,none
carepublican.com,The California Republican ,right,none,none
thecitizenpress.com,The Citizen Press ,right,none,none
theconservativenut.gop,The Conservative Nut ,right,none,none
The Conservative Opinion,The Conservative Opinion,right,none,none
conservativewoman.co.uk,The Conservative Woman ,right,none,none
thedailydefender.com,The Daily Defender ,right,none,none
dailytelegraph.com.au,The Daily Telegraph ,right,none,none
dc-chronicle.com,The DC Chronicle ,right,none,none
TheGreggJarrett.com,TheGreggJarrett.com,right,none,none
thehayride.com,The Hayride ,right,none,none
Thejeffreylord.com,Thejeffreylord.com,right,none,none
thelibertyloft.com,The Liberty Loft ,right,none,none
